timestamp,segment_id,lat,lon,street_name,traffic_score,congestion_level,speed_avg,pixels_free,pixels_slow,pixels_moderate,pixels_heavy,pixels_jam,total_traffic_pixels,pct_free,pct_slow,pct_moderate,pct_heavy,pct_jam,weather_temp_c,weather_feels_c,weather_humidity,weather_wind_ms,weather_precip_1h,weather_visibility_m,weather_condition,weather_description,tile_x,tile_y,tile_z
2026-04-17T13:38:26Z,z15_x23383_y12000,43.321181,76.898804,,1.86,Low,59.1,3549,767,0,0,0,4316,82.23,17.77,0.0,0.0,0.0,,,,,,,,,23383,12000,15
2026-04-17T13:38:26Z,z15_x23383_y12001,43.313188,76.898804,,1.58,Low,61.0,2979,124,0,0,0,3103,96.0,4.0,0.0,0.0,0.0,,,,,,,,,23383,12001,15
2026-04-17T13:38:26Z,z15_x23383_y12002,43.305194,76.898804,,1.5,Low,61.6,335,0,0,0,0,335,100.0,0.0,0.0,0.0,0.0,,,,,,,,,23383,12002,15
2026-04-17T13:38:26Z,z15_x23383_y12007,43.265206,76.898804,,1.5,Low,61.6,2314,0,0,0,0,2314,100.0,0.0,0.0,0.0,0.0,,,,,,,,,23383,12007,15
2026-04-17T13:38:26Z,z15_x23383_y12008,43.257206,76.898804,,1.5,Low,61.6,5433,0,0,0,0,5433,100.0,0.0,0.0,0.0,0.0,,,,,,,,,23383,12008,15
2026-04-17T13:38:26Z,z15_x23383_y12009,43.249204,76.898804,,1.56,Low,61.1,5155,165,0,0,0,5320,96.9,3.1,0.0,0.0,0.0,,,,,,,,,23383,12009,15
2026-04-17T13:38:26Z,z15_x23383_y12010,43.241201,76.898804,,1.67,Low,60.4,6332,580,0,0,0,6912,91.61,8.39,0.0,0.0,0.0,,,,,,,,,23383,12010,15
2026-04-17T13:38:26Z,z15_x23383_y12011,43.233197,76.898804,,1.5,Low,61.6,5197,0,0,0,0,5197,100.0,0.0,0.0,0.0,0.0,,,,,,,,,23383,12011,15
2026-04-17T13:38:26Z,z15_x23383_y12012,43.225193,76.898804,,2.54,Low,54.4,5861,868,66,1026,0,7821,74.94,11.1,0.84,13.12,0.0,,,,,,,,,23383,12012,15
2026-04-17T13:38:26Z,z15_x23383_y12013,43.217187,76.898804,,1.88,Low,58.9,5095,20,2,337,0,5454,93.42,0.37,0.04,6.18,0.0,,,,,,,,,23383,12013,15
2026-04-17T13:38:26Z,z15_x23383_y12014,43.20918,76.898804,,1.52,Low,61.4,5530,67,0,0,0,5597,98.8,1.2,0.0,0.0,0.0,,,,,,,,,23383,12014,15
2026-04-17T13:38:26Z,z15_x23383_y12015,43.201172,76.898804,,2.07,Low,57.6,2066,826,0,0,0,2892,71.44,28.56,0.0,0.0,0.0,,,,,,,,,23383,12015,15
2026-04-17T13:38:26Z,z15_x23383_y12016,43.193163,76.898804,,1.52,Low,61.4,4092,42,0,0,0,4134,98.98,1.02,0.0,0.0,0.0,,,,,,,,,23383,12016,15
2026-04-17T13:38:26Z,z15_x23383_y12017,43.185153,76.898804,,2.26,Low,56.3,1291,787,0,0,0,2078,62.13,37.87,0.0,0.0,0.0,,,,,,,,,23383,12017,15
2026-04-17T13:38:26Z,z15_x23383_y12018,43.177141,76.898804,,2.18,Low,56.9,1210,622,0,0,0,1832,66.05,33.95,0.0,0.0,0.0,,,,,,,,,23383,12018,15
2026-04-17T13:38:26Z,z15_x23383_y12019,43.169129,76.898804,,2.47,Low,54.9,2478,2176,0,32,0,4686,52.88,46.44,0.0,0.68,0.0,,,,,,,,,23383,12019,15
2026-04-17T13:38:26Z,z15_x23384_y11993,43.377105,76.90979,,1.5,Low,61.6,1174,0,0,0,0,1174,100.0,0.0,0.0,0.0,0.0,,,,,,,,,23384,11993,15
2026-04-17T13:38:26Z,z15_x23384_y11994,43.369119,76.90979,,1.5,Low,61.6,500,0,0,0,0,500,100.0,0.0,0.0,0.0,0.0,,,,,,,,,23384,11994,15
2026-04-17T13:38:26Z,z15_x23384_y11998,43.337165,76.90979,,2.39,Low,55.4,328,262,0,0,0,590,55.59,44.41,0.0,0.0,0.0,,,,,,,,,23384,11998,15
