timestamp,segment_id,lat,lon,street_name,traffic_score,congestion_level,speed_avg,pixels_free,pixels_slow,pixels_moderate,pixels_heavy,pixels_jam,total_traffic_pixels,pct_free,pct_slow,pct_moderate,pct_heavy,pct_jam,weather_temp_c,weather_feels_c,weather_humidity,weather_wind_ms,weather_precip_1h,weather_visibility_m,weather_condition,weather_description,tile_x,tile_y,tile_z
2026-04-05T18:30:19Z,z14_x11698_y6003,43.269206,77.047119,,1.5,Low,61.6,843,0,0,0,0,843,100.0,0.0,0.0,0.0,0.0,,,,,,,,,11698,6003,14
2026-04-05T18:30:19Z,z14_x11698_y6004,43.253205,77.047119,,1.51,Low,61.5,4126,21,0,0,0,4147,99.49,0.51,0.0,0.0,0.0,,,,,,,,,11698,6004,14
2026-04-05T18:30:19Z,z14_x11698_y6005,43.237199,77.047119,,1.5,Low,61.6,1363,0,0,0,0,1363,100.0,0.0,0.0,0.0,0.0,,,,,,,,,11698,6005,14
2026-04-05T18:30:19Z,z14_x11698_y6006,43.22119,77.047119,,1.5,Low,61.6,2719,2,0,0,0,2721,99.93,0.07,0.0,0.0,0.0,,,,,,,,,11698,6006,14
2026-04-05T18:30:19Z,z14_x11698_y6007,43.205176,77.047119,,1.58,Low,61.0,2477,100,0,0,0,2577,96.12,3.88,0.0,0.0,0.0,,,,,,,,,11698,6007,14
2026-04-05T18:30:19Z,z14_x11698_y6008,43.189158,77.047119,,1.5,Low,61.6,1402,0,0,0,0,1402,100.0,0.0,0.0,0.0,0.0,,,,,,,,,11698,6008,14
2026-04-05T18:30:19Z,z14_x11698_y6009,43.173135,77.047119,,1.5,Low,61.6,1145,0,0,0,0,1145,100.0,0.0,0.0,0.0,0.0,,,,,,,,,11698,6009,14
2026-04-05T18:30:19Z,z14_x11699_y5996,43.381098,77.069092,,1.5,Low,61.6,686,0,0,0,0,686,100.0,0.0,0.0,0.0,0.0,,,,,,,,,11699,5996,14
2026-04-05T18:30:19Z,z14_x11699_y5997,43.365126,77.069092,,1.5,Low,61.6,55,0,0,0,0,55,100.0,0.0,0.0,0.0,0.0,,,,,,,,,11699,5997,14
2026-04-05T18:30:19Z,z14_x11699_y5998,43.34915,77.069092,,1.5,Low,61.6,199,0,0,0,0,199,100.0,0.0,0.0,0.0,0.0,,,,,,,,,11699,5998,14
2026-04-05T18:30:19Z,z14_x11699_y5999,43.333169,77.069092,,1.5,Low,61.6,1495,0,0,0,0,1495,100.0,0.0,0.0,0.0,0.0,,,,,,,,,11699,5999,14
